,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
vcdConf734,0.000838568942722481,0.0008929437355543217,0.0005033616411768073,0.0006364025486917568,-0.0017873604932594387,0.0032481355763689357,0.0010832813423727326,0.0026112107924012424,0.0040237529661966715,0.005265353106660613,0.001173949279112924,0.0004985930805544925,0.0005776735875542964,0.002302266966980848,0.004135297657037146,-0.0006292295912247263,-0.001168499548253927,-0.0039112125681483615,-0.008129440925093512,-0.002121934592101718,-0.0027084704874090646,-0.012908998091919524,-0.007832730177278672,-0.002571640465322068,-0.0010652851346370216,-0.000267904713782648,9.199352120207825e-05,0.000527281427889709,0.0017254450432700095,0.009529783678730305,0.005672749343880272,0.0053910015407010225,0.008773914096289867,0.002156398362687822,0.003242173846982151,0.0016950779844100874,0.005144145851886116,0.003045216384530845,0.0012544239200880138,0.0043427183532901885,0.0014165720323468293,-0.008019113492557373,-0.003962537821991233,-0.000695638664170008,0.0006091400217287154,-0.0006027303134426357,-0.002414743887203421,-0.007555267562097058,-0.00013732586442292199,0.00040038446022162003,-0.004201327360485088,-0.02701214587194809,-0.007926640838704974,0.0017155082154234054,0.00012144457430214807,-0.001881591633823455,-0.001609999473121096,0.00019467979662493546,0.0047965432635882176,0.002146823934458154,0.00046413236449002634,0.0019747455155909896,-0.013671099040453863,-0.002347549487691427,-0.003440125981371521,-0.00098520185434168,-0.001369690334107287,-0.004125621054378066,-0.0009530114702533358,0.0010536441003984476,0.007565975860656445,-0.0023396163972478033,-0.0034735597606501967,0.0025563523168890944,0.0009333734659038528,0.00018528205134782407,8.882381805647326e-05,0.00017363876198853774,5.7692043986699526e-05,4.781009052415008e-05,7.855272373012992e-05,0.0001898029716949463,0.0007395254856510361,0.005054194990453691,-0.004247972951638939,-0.0008698765896559712,-0.0001281734621272945,7.552249538519886e-05,0.0005739434068103451,0.0012571933947116618,0.00021325069071032268,7.156752474333216e-05,3.447886899782571e-05,2.0552739315108705e-05,1.4541800057111608e-05,1.2197373360457355e-05,1.220356051447374e-05,1.448963933526615e-05,2.0156808792879795e-05,3.2880399374475084e-05,6.576985477668211e-05
irConf736,35.852691309190185,42.84090923570166,43.60484439996935,34.895999001666866,46.482068066580744,13.969527489279908,15.07136842027897,57.185331613720244,40.50420874144628,11.856064198711152,10.570209533083364,31.91379115427443,9.952027790477782,8.042861899011063,10.787462743009955,8.07771302438396,5.687063682404353,6.670750055999745,4.788455998069363,9.20541669220266,10.195216790116358,5.6964301135131565,6.171666288753673,9.262598974486384,11.770240249976649,19.382443207990434,47.180299055928046,234.1947320752685,182.42093126893616,50.982253567573274,67.6623930751308,107.71333998301449,50.401515875052546,85.5497523369661,40.571687284000056,28.447995785170697,16.571082227212088,27.12234244056437,81.68003251549699,32.94678982208698,39.68812995459617,110.86984842290188,76.44490613898171,33.63126588726618,74.53425168214423,62.47705352664561,30.54120716049919,50.10612407525076,63.91629855541729,86.38448063500513,316.47610161956874,767.7205724390651,174.1643349029317,136.3224219688461,71.73132461187564,59.32655871331799,61.396317055273,222.77467788029563,249.311745691582,165.51400554062278,59.90747957449458,35.62453349618537,84.28204926893197,49.93886030038004,45.5211187149915,16.820584910553475,15.530445790660096,32.343197811064016,23.131099671274953,21.97297739625772,30.536731872395038,49.1978021122342,42.43007384778527,72.86366141393928,196.5402029280019,106.85691855550022,108.77435247521944,405.24517543133453,83.58882912354423,33.043941547719214,24.499811731655274,30.26263739235004,69.5155350162429,362.0388998088411,138.1685921593301,45.9186214965937,24.31287408124502,26.382127585622648,77.86515497187374,117.54444993345982,26.021247839837354,12.710442095422554,8.992152366090744,7.7164656726681855,7.500456878345046,8.023149273793189,9.34201315684066,11.843120317306427,16.529213692226502,26.109104121095964,49.64407020111468
vcdConf736,-0.0009614859174938258,-0.003344047563673876,-0.00873399646169403,-0.002219580131794646,0.0013996248427632994,-0.00011686398550804072,-0.0005056085569448017,-0.0025909692782081863,-0.0005481784011431554,-0.0002806145353360772,-0.000350993932852122,-0.00141024665135774,-7.848939839889543e-05,0.0017119786858326505,0.0007211890860225684,-0.0010025574624018727,-0.001827440768075497,-0.005117294189246481,-0.0009830844257474125,-0.0009256315139764525,-0.0008485117496281766,-0.00020045270780314167,-0.000118795828792452,-0.00043728677825002784,-0.00012387403645315392,0.00016099856309787202,0.0005211558120930096,0.0026424642209926194,0.0020642046038764745,0.00048332066522317567,-0.0006164994532573877,0.003460139603412577,0.0016053128783393305,0.008647075957797262,0.0027712144676117216,0.0010105048041711359,0.0008199739432890471,0.0016167992917232633,0.005329240380265516,0.0036216071593560923,0.003822401021920392,0.00256154908456037,0.005060796853317631,0.00090553879030221,-0.0016090017777724702,-0.0013797206482549268,0.0011778762498623984,0.005993878248928588,0.006832275112137425,0.0038625131374781007,0.011783934377531688,0.027372382681363487,0.004492735829397163,0.001472607618207066,-0.0012835176966955431,0.0029597671426559863,0.001971835131859917,0.010537949731469246,0.0012952809146480793,-0.011259582673300563,-0.0026243558742903433,-0.00011634338673971035,0.0025357582034430987,-0.0007695802286989752,0.0009638878923367539,-0.00028883340341601566,-0.0016155421749918927,-0.008103823844645922,-0.002479816263039293,0.00024439733710867305,0.0013630084111411588,-0.0025123126060413664,0.0021741090847866686,-2.3938919533525603e-05,0.011408635344341635,0.009547116522374565,0.0008333470721015153,-0.004001790359905488,-0.0005690734453277637,-0.00013903843304407894,-0.00014161054755187693,-0.00032408166902805484,-0.001136095808166084,-0.007183543827688059,0.00012891310496212968,0.00045314528884892873,-1.493546650071892e-05,-8.522482822841174e-05,-0.0003194710878583086,-0.0004934255035841962,-9.33541217722412e-05,-3.355743775288561e-05,-1.5039351876851697e-05,-6.43768137489489e-06,-1.3144451059066949e-06,2.436467835013018e-06,5.8404418946518754e-06,9.733952943910895e-06,1.534242238685659e-05,2.545887580895868e-05,4.904173017416989e-05
irConf74,39.47828096731105,96.23576655723123,150.72303143239154,42.750740843696605,73.0272540000649,32.0666500718233,57.967673453554966,57.960357961487134,48.90897436389689,22.205403834146267,52.66448937008725,14.199022217540545,8.191329676123436,10.785455036152621,18.392873214851754,21.239952004345643,21.338686688007027,29.59091344970841,34.200914972073996,108.82859886557978,53.769613199594495,15.054647645731265,8.622133405373484,10.083373937382778,7.290964426659336,5.695263324916252,6.3398439414585335,9.39869699591639,27.44887778654348,27.72658142811662,33.19107843275893,57.16834501461441,107.56353116303787,63.79945026608865,62.063150703738096,46.47540947182657,118.66714146882636,44.40078450044685,83.2605874843709,96.79599416025171,115.42143422262319,290.2969694461154,68.29140170853235,28.151937812412637,25.36912400226593,17.439085200071386,18.193578975097246,23.76989623378541,41.12803834328342,101.30521909241577,150.9000440877348,609.4236337490478,554.4617466050516,289.0063667967519,121.21410122422688,160.43905493672887,87.55432478587095,213.27238547218465,288.75296011771616,97.89500495104393,80.27321427866235,58.18305337137009,73.15741639769563,105.53347625813177,89.2732230701811,28.786426678387237,21.825566146809365,32.80945896596624,59.90491640653028,222.56016918946517,111.28924617429726,78.0376343417454,233.89850436686802,114.83765403990827,67.08031416511949,45.01974189429223,97.3202482336552,451.0261736810539,101.62412140680813,37.51467434929745,26.93077571157145,32.79428696102092,75.95821145535457,388.24795097842565,146.27637221017446,43.410667711481864,24.7950511213263,27.206081291967394,74.7168382873993,162.11839844470975,32.973864080322855,14.945716413679476,10.159904031637753,8.508246609463901,8.137928911736944,8.613933036189403,9.972143831543283,12.630930224370275,17.7187652006809,28.37568324867761,55.57027598962293
vcdConf74,-0.0014306710123477887,-0.000594757207662276,0.00819053347165845,0.00010318174214909072,-0.0033977632839335657,0.0004014177504649831,0.00751276662255233,0.005100378165066983,0.0003583094187412942,-0.0007994158357448218,-0.00533639714615967,-0.0008411176206061568,4.9722632350220786e-05,0.00140820283684251,0.003204077571158241,-0.004627357365582823,-0.0020312957278562933,-0.0014800397302001632,-0.0004181269278495447,0.0028539154272049397,0.0013973867028966866,0.00029405180460290566,8.675575415765614e-05,-0.0001591251519852508,-7.193480942193305e-05,-1.0009698557317167e-05,-6.509804355657732e-05,-0.00035460233119112946,-0.0026329976393282034,-0.0018220195636047727,0.0008587083639661334,0.005573526066191752,0.012731586293228543,0.0010449611020106704,0.004394448718189533,0.002860077556995984,2.7007276607881813e-05,0.0016512674778517038,0.00852182011631502,0.009090240914222898,0.004248069415788017,-0.010643274736045072,-0.003513841985958611,-0.0004054142923841535,0.0010966081049187243,6.712286479740608e-05,-0.00010196126771862393,-0.00022504366012729923,-0.0008424382417433343,0.0014063876787053099,0.0019095575761493497,-0.010312760471668552,-0.017963585882038,-0.002779126316132164,-0.0018201093899743363,-0.001976839546364161,-0.003489249641065139,-0.009283733192232328,0.011066928813674218,0.005803260823419617,-0.003993806037456353,-0.005961180061508676,-0.002888095814134173,-0.007096539601932795,-0.003925027202417166,-0.0013555528274011778,-0.0014728536185130909,-0.004899527189411521,-0.005316356499703175,-0.025540490834132575,0.002536745868394217,-0.0008842841833443865,0.0062448478766400145,0.0069995556479102,0.00451513490723784,0.0008769103695718397,0.0001508590928034681,-0.0008554328239429414,-9.291299575676908e-05,5.6071139438630224e-05,0.00014012373561707794,0.00034129368358619,0.0012663736378021708,0.008270318765214656,-0.00484516826309381,-0.0009482083229382722,-0.00012389458673536748,6.535329699350783e-05,0.0004624761844879053,0.00111770539227231,0.000190237208606488,6.372586299396465e-05,3.0163340345735792e-05,1.692182794325509e-05,1.0520578242061744e-05,7.1165921635083e-06,5.341938562792805e-06,4.715928532054957e-06,5.278095292205757e-06,7.814546501444029e-06,1.555017877466525e-05
irConf744,63.56576743318708,96.31852880566099,49.669111589626645,22.87989022568855,37.64562527635566,27.215648621488967,15.120208940315573,38.98723609350945,55.914742784652404,38.90133532428445,10.610999627007024,6.193937672070737,5.385128741196672,6.903398876948778,14.74669741739857,19.124673832736548,18.638776554138726,59.04749738902042,107.14775996046153,22.41700705312654,11.55990551514684,12.754927438417802,37.22903021389124,58.30308428083827,26.102407610813394,9.65781969365194,7.014344546750078,7.151408199511024,9.781683540262048,22.02023421683339,84.55634495005076,31.548853819931264,37.547914768634136,77.55026946520788,68.44520199243007,165.9274740355567,46.23966992846579,40.26371047246581,91.19878090585593,45.71191001886049,51.063232592138796,131.06382702432566,71.60917660432318,26.961354736460386,27.761140042742696,26.090036318364096,53.76903740073169,159.42550436335384,76.53550100396234,90.749120753005,300.1910118829073,1044.1129794470878,282.17916324540136,178.35087486831466,109.90262336276214,61.356074113789504,59.794808037107934,199.12446785357122,236.96295150935433,121.52351483130435,43.673749980225885,51.3339733757644,91.08800233706121,70.01744450645707,95.82706107443512,26.3287136144908,19.47061311110486,31.878981131213354,28.784480628528534,25.72378632929672,52.12219475929431,58.948794400297395,181.13391613777242,148.7467307698949,126.04811336098132,51.936053752439136,91.32543339183712,397.8040393340392,87.73235769185202,33.53208700791542,24.84347723867988,31.275656538590557,75.55107139744865,378.47203639495837,132.41190086750004,40.716721177863214,23.412670668738517,26.444914686040715,77.06162991627966,140.423069381477,29.46681200090681,13.771189717800011,9.50992807045691,8.047671055936268,7.75844006002397,8.260970169889731,9.59965705377381,12.172814254254654,17.035266907085568,27.07289635034913,52.11086083339479
vcdConf744,-0.002861992592725557,0.0010367533154093576,0.002931544066178268,0.0004486365326728883,0.0049987074688212394,0.0037432396107359603,0.0008669344002098727,0.0006005078424828227,0.0017639817595234567,0.0010177827419665514,0.00013692875363050162,-0.0001077134426807804,-0.0004213975947623044,-0.0016228325656729395,-0.00700444306538455,0.0012500798435453892,0.0003341419604355749,-0.0015803714100336033,-0.00639598785835039,-0.0012923488636908528,-0.0007752195332144674,-0.0012611613204703686,-0.005311292905082196,-0.007698270111261419,-0.002517999635295213,-0.0005233616186652285,2.9424461231710975e-05,0.0004904000693505575,0.0014214425504591626,0.005400088013593335,0.025208259361002218,0.004566047389610934,-0.0002281428674729394,-0.003985182976650972,0.003609679164120104,0.017036902346583227,0.002984579442733295,-0.0016382569927305914,-0.008649273339413887,-0.0010114556445273333,-0.0010034731441796953,-0.0015622340378894325,0.0022478105018717905,-0.00010670725596226071,-0.0016087643105316607,-0.0009303926061161459,-0.002734322500357717,-0.0115272475162101,-0.003755869420928477,-0.00039055505757093994,0.0015370980147172445,0.011953745438192658,0.002291028766084732,-0.0024351150988773727,0.0023698535749368554,0.0006948333426348138,-5.027174332089498e-05,-0.0022108326252082895,0.001832893439467234,0.008845823093557966,0.0016403809435099408,0.000959622592667188,0.002481695739763773,-0.005301382678907747,-0.00815948291093937,-0.00172025364254107,-0.0017096286687029033,-0.004793640961656829,-0.0014498266765407039,2.100240440066002e-05,0.0032803831008095647,0.0006492798154071913,0.006596184014388463,-0.00248717333840232,-0.009744781201497377,-0.001803737725291495,-2.503151579862265e-05,0.0023529779729033412,0.0003600103121437976,8.720819954917728e-06,-0.00010439665518685736,-0.00026816360170625776,-0.0009255999409454809,-0.005385180861566584,0.000976694040747832,0.00013485631905915178,-0.00010230186364349718,-0.0002343003641811848,-0.0009164424961494244,-0.0017441654130039693,-0.000323769826843348,-0.00012343673092025568,-6.691088950881914e-05,-4.333380698686953e-05,-3.1217783633255246e-05,-2.4205847842382465e-05,-1.9917749528592762e-05,-1.737716864152012e-05,-1.630891337216445e-05,-1.7156059602903894e-05,-2.2282364577359473e-05
irConf751,57.613731862109965,52.6409588267433,37.36761475851753,56.07077436285158,49.21157029344167,27.63997791190418,22.495766651577696,36.141441291901906,124.76515876284431,59.68573873850214,17.154083738625204,11.151340135283963,18.868235069908884,27.073468275049194,41.131099356910525,20.898563471791693,16.359073126663162,14.535381535183838,8.505355241457302,17.16545834197884,49.56219277458342,11.045738766634871,5.963883112255501,6.389892564777436,7.40268777519116,5.427139798537577,7.228622684462638,15.516660466211185,11.99853653704707,24.70825412609072,61.663090599283656,188.28842856509206,40.13386349266429,22.75847955208643,47.99471680457946,33.31102847277539,91.9589185789246,35.072759486846905,46.10758042470614,114.49811394400407,136.7987547079545,99.26006737186445,96.7368744478664,146.54704528311896,55.1994000248439,43.562834606609236,73.21780774160675,241.5805918760879,885.3821229160782,178.64922514429662,65.07198164972087,48.58530886650669,102.94857449596394,140.48528981923107,110.13341115250664,128.10415266437985,139.7270998322322,262.28192750996607,283.09979955423364,86.3534956143523,117.18972560485277,61.52026328408328,65.76854104197726,71.84431458508463,92.88963397435512,29.7981047731746,23.328644369996578,37.378970597515675,144.13189540314562,142.76110725244712,84.16520344666614,95.68711356893505,52.83845167878753,61.06694763645435,70.58436016014186,60.416121180454425,208.2869478300539,373.4392686194555,73.61100225084655,33.04840373896864,25.28644506401573,31.45392079989612,74.50038776674104,375.76629078040605,119.87724662596152,37.97375208947768,24.399357706917662,33.95422518512656,143.11401063815995,65.95553200051467,19.855167171692948,11.305037369530261,8.586258731313958,7.658833552598926,7.626538510785342,8.300658647530243,9.80797698042693,12.621861976903238,17.944596385608566,29.11547699369237,57.96645887935176
vcdConf751,0.004210834521836281,-0.005559333251389389,-0.0031713004420760925,0.0013727588669527925,0.0020512853413949266,0.001440655432532434,-0.0008317069710948344,-0.0015796197311210068,-0.0010445880813903297,0.0003916223829831916,0.00033103979255934876,0.0008103727863964534,0.004033742336962885,0.002614191096367417,0.003921708207913368,0.0021348715035122267,0.002899280469428334,0.000492541602293461,-6.949653502524022e-05,-0.0012239099971530956,-0.0046747005064686365,-0.0006966838745465072,-0.0001588441263109979,-0.00015799656316372706,-0.00017295898149983997,0.00022335433688629126,0.000760564179661286,0.00305370736878064,0.0002754772150268116,-0.003584774144410063,-0.0004986772566773144,0.02769284628010987,0.004849716423715825,0.0012128167117338225,-0.0030265023922907536,0.003620545952398975,0.02408259717539924,0.00597508950535357,0.0033808234426305865,0.008814009614983265,0.016863512259908103,-0.003260720603468796,-0.002592334658871185,-0.0023225768232962444,0.001400830180079052,0.0016624719673441748,0.0038429559194515656,0.01557594057103671,0.04851112711590973,0.003105226387610924,0.0016096389259580672,0.0009804798485058782,0.003008343408915226,0.0014115612363943294,-0.01701964004968267,-0.03717615313377614,0.005533432578031393,-0.006672565921256643,0.00832350116416675,0.0013337700570334266,-0.0033980165130564925,-0.004701438794475922,-0.002707447704062525,-0.01178735159601126,-0.011738446016451827,-0.002454079720242129,-0.0007655937535460797,0.0001402373346195405,0.0012719450138877484,0.0003552166918129288,-0.01009367142603758,-0.0029787135263903307,0.001484324808521066,-0.004174638529333036,-0.014534844921440629,-0.0011641748731325255,0.005383152295023189,0.01108792087486986,0.0018272574403398031,0.0006028826289333178,0.0003011662477192231,0.00020407994604110968,0.00015429059352096414,-0.0001572855046579521,0.0029529165153783627,0.0008644976612292278,0.0006518858114613037,0.0014440229759604276,0.007854269509672409,0.0034676714072520353,0.000841957678046613,0.00036188697555152466,0.00020281241038556434,0.00013215774750654054,9.547470265204496e-05,7.501033920434949e-05,6.393184889732923e-05,5.982425402549729e-05,6.325458295820336e-05,7.961676525995307e-05,0.0001308754808856523
irConf757,48.3595056443457,60.12951786418602,18.924108505114795,20.690300279011236,47.1828757623066,34.96636683240508,16.631426112037953,39.09362792877035,55.108867089014645,59.856985609554904,14.704058600716598,7.364079052019816,6.32898990152886,10.601840234550014,14.547485663037667,20.771367443602315,15.80295158212349,40.88389125620257,97.18681918710276,23.22023624081277,21.74557863782616,83.57363324720934,45.14688631138559,22.860190020474505,13.081578570883755,7.334476932130083,6.686877220030809,8.069403808003381,14.263509632059524,56.155172554345036,42.53816773364133,38.39135710574734,47.82747923678989,27.067926857209255,64.81575625275907,181.8989889253697,122.61758423916015,37.18027008992958,23.69844828669753,39.96048933898281,57.40212666023685,207.97770813258137,67.69473401780077,27.381252865382624,27.297076787908093,25.832273315090518,55.782761963535435,146.87238320035868,63.846197410857094,83.41705956886821,193.5099102087103,1012.8641814652664,300.3165248570195,202.5748160173587,111.26210790248292,63.173092456641996,64.18433628419182,201.65637750340224,232.14803776807187,69.64937450515237,33.90253908020713,49.311961777095874,61.91832041439661,65.37955716539267,56.64910263170361,19.87880756971468,18.3953244788623,32.35857041186947,31.57810915511209,41.649674627183416,123.99482579868489,83.69328524946137,224.7127844091046,190.06449794207367,77.59154379278469,45.179698509024725,88.2760879943347,391.93955203657316,87.66449806330294,33.445721375759895,24.80068612270641,31.2047242925852,75.17829708740919,377.3236413638349,132.89338712776114,40.40703236343134,23.29434690282083,26.19100037226339,75.56957691554452,141.06733136140542,29.49969261568826,13.756348810557885,9.49685715225751,8.037424165337251,7.7493850643014195,8.251687210937439,9.588934576923586,12.159455913778178,17.018072036124767,27.051756952861318,52.09667340341843
vcdConf757,-0.0005383030901175614,0.0002322607972678101,3.53234802394127e-05,-5.983569744605948e-05,0.004527840434037363,0.0071275051727220685,0.0014859627815916054,0.0006773766866382082,0.0019004833003901,0.004433048921743109,0.0008279155973924197,0.00024153007885975282,0.00015321385943072342,0.0010425322298364694,-0.004167973277973352,0.004185801309282236,-0.0005191455377952617,-0.003916585702042883,-0.008241265757121046,-0.002099142975551844,-0.0026289245702522143,-0.012704768915950106,-0.006486531009401623,-0.0022480627854275935,-0.0009305165796638279,-0.0001723816465247839,0.00020083044155980395,0.0007062704792598145,0.0021922705963783318,0.012093193081158892,0.006517136601545682,0.0063107597466983845,0.009566659485855541,0.0024023370936725684,0.0036847806285403,0.0009530148505164014,0.005578523320182778,0.003301283691160001,0.0013264784384264213,0.004238873511728466,0.00046428073608470645,-0.007948857758699773,0.0002685586336893344,-0.00045890311242576545,-0.0016462134914965768,-0.0008272406925522032,-0.0025929072268918068,-0.008302149956175724,0.00041249797827170535,0.0022439556259302726,0.0018581719642039407,0.006477800472680343,0.0008069567410960718,-0.0013997174828520446,0.0021886966147808408,0.0005026036733993138,-0.0019330331055718586,-0.005126811429311826,-0.005445191688380372,-0.0011881369960831589,-0.0005179274777269817,0.0007596674912229526,-0.013945797329374515,-0.002773173284028097,-0.003593209546681229,-0.0011078426444318574,-0.0015372979685216012,-0.004468714369552957,-0.001732622233733836,0.0005071902935355031,0.0059910043551139845,-0.002857218044332825,-0.005722402716059075,0.0013356239031235538,0.0007443760548593227,0.00016675434189166146,0.0003756683887934743,0.002041373591689295,0.00035609022909195167,2.708708949831925e-05,-9.516833168457817e-05,-0.00027199954587540747,-0.0009568708343543437,-0.005574477440329167,0.0007250951268902439,4.992422597246986e-05,-0.00013443638663996935,-0.0002680692629590375,-0.0010179096827633866,-0.0019838196608936145,-0.0003681114731606886,-0.00014065130401173621,-7.664822907246506e-05,-4.9960056361436876e-05,-3.621624814649096e-05,-2.8212390957464174e-05,-2.324183053280757e-05,-2.0171249905977785e-05,-1.862185796898016e-05,-1.8913717657107345e-05,-2.3106753582483208e-05
irConf758,14.341470314772243,43.87947246373472,18.490759684028266,31.326020422819408,44.311703041259356,12.901653722690172,14.069183168376133,52.02219870231979,41.2416765108597,17.10787316126904,14.098161779549676,7.367235229335058,10.006639469338245,37.80651933200999,31.58321570563732,19.441304508149585,10.469977611078939,13.348755620704408,26.784829060402235,30.00848875290613,17.027097049126642,7.868770018663159,5.579607997485865,6.714195769198473,7.215595830704853,9.919064093672958,19.357174963654245,68.47803089140173,190.4733601745852,38.43817382104067,29.991518350720497,19.67734380661135,20.628370639332825,44.95410960593317,66.88382071414597,78.12733124983454,26.330729760413693,32.7853140135312,132.2889791045167,59.79288431224278,43.734482740671204,111.13051324290001,175.885818998,65.6081349341809,89.20200782805412,223.50769080222068,61.655425901009885,59.62662599367086,193.3747499119651,132.05284305328993,315.3169260414268,691.1036054693639,159.58042354515587,195.31330099326271,70.51492771894515,57.769551153157714,74.42483574019927,242.62128904549718,316.5950186366592,152.79741183800962,46.37315959660643,33.740845852365254,70.59202696716623,61.02409619143736,46.60271560458269,28.56371267231892,67.03424259307847,39.34914582561277,29.648317247182284,47.42101020000394,29.011905708674647,35.785842609429885,109.58996609246492,92.61204451338051,53.125826474313456,51.746567958321364,136.07368889034365,427.19197322673693,80.09488796151571,32.971700339425894,24.50479478949315,30.095797375632877,69.16098547388214,357.2247820773846,133.74026403029586,43.91507794981069,24.2486303577279,27.489274554310366,83.86425693511646,127.80564187696449,27.873146579510962,13.390080569620075,9.353366761957687,7.955931182159734,7.687791494211858,8.193089782670672,9.521270230079248,12.066262036670336,16.86472344553826,26.74168764581785,51.261802863386364
vcdConf758,-0.0013552328799390128,-0.005291835348109871,-0.0011213473371017564,-1.9286870808319823e-05,0.0038358253632810994,0.00044492627977524464,-0.00027719488350542646,-0.0023371203274824967,-0.0012317380815470944,-0.00024120959562655658,-1.5008385242091218e-05,0.00028793529536612247,0.0010919332997694968,0.006997626725930874,0.0018735982824186262,-0.0007024018431766457,-0.0018106847734652078,-0.00783035391967895,-0.0012914259648372898,1.309891116722512e-06,0.0027748994845943494,0.0007606648259036136,0.00012911547712969812,-5.9297645721045324e-05,-6.676968406612884e-05,-9.013343430651238e-05,-0.00020237986535828615,-0.0007638525377627646,-0.0021504673196553734,-0.0004510679619093516,-0.00042337540928090553,-0.00029950764983470115,-0.0003202787156037992,2.6398576443224195e-05,-0.0041026561129787545,-0.0032795769485199212,-0.0009338018240812307,-0.0011007186032688597,-0.004873901012013045,-0.002147074294070148,-0.0018406519239818114,-0.008017954282098394,-0.01179872624734384,-0.001481941048635992,0.00509413837001477,0.02583670369309144,0.0041907989097981135,0.00037036338823723735,-0.006737484700218505,-0.0004278621621180508,0.00790579516600767,0.019226230508631204,0.005703055367774865,0.0038595697381431687,0.0026181148319006533,0.004093171273815112,0.005276816403770803,-0.01249900369077296,-0.017564456841952642,0.013242195633346054,0.0023435033561327173,0.002750046642004297,0.011890249418810991,0.010294141203351016,-0.0012875385228096415,0.001874447375909781,0.016957839079013715,0.0069616301697041204,0.0014634172703539034,0.000614368805037596,-0.0034990620225112392,-0.002707463506333572,0.0007857077141158434,-0.0005154539041583245,-0.00020417571580216924,0.005657147252047177,0.001064362002008654,0.0007458381808510276,0.0002876850368560322,0.0002137894375266235,0.00023579141195053334,0.0003747470797799342,0.0009822767223417283,0.005208180632170456,0.0032882463874527785,0.001023902175224827,0.00022767176634132423,-0.00013941807779289746,-0.0013523916312958974,-0.002263846352367575,-0.00037119242914475793,-0.00011246072915799099,-4.570318158833824e-05,-2.252197759356642e-05,-1.4228102160637812e-05,-1.2842714694502635e-05,-1.6070230965993313e-05,-2.4168872708822525e-05,-4.003909719443288e-05,-7.263352317046675e-05,-0.0001529253032720654
irConf767,14.726437527528795,73.01403334343517,44.23202858371519,22.34201936794458,21.11507385935701,54.516119320459644,24.20626318807065,41.21046273646153,54.29012385708721,32.639710008007114,9.85400886367984,6.949838942498001,13.579099950493449,10.956219215755103,10.112435433047322,10.402042600168784,5.680156064666271,6.6700453577680445,6.300842033612734,7.841246230316709,15.919172314680278,69.74762083099074,52.23475838661446,96.98482494602624,43.78130804489591,13.788082356833488,8.928327761884077,8.36708243082676,10.254143229268196,17.267221464977812,54.1099114614333,126.2595638909327,62.650541495809726,213.39649038700176,83.73193987417582,83.74631111048407,38.2631992071499,19.13994890603214,26.259772572785412,28.502310260266288,45.108770848509636,150.76704729683516,110.458265857484,32.919401218362324,31.0346685172691,26.100538318290354,53.513004980678254,83.27722447861646,73.99243656732706,219.03760654823242,858.2530352685367,263.0500523269169,93.43468863185235,130.5681738261953,60.18283611290936,47.34164292916499,63.74012222609704,195.20708738145456,248.9895527121619,68.32442825087817,36.85016683854631,66.91817151855632,68.11615668891872,71.95179756649054,100.4601399832094,49.635703838582366,20.442813352564386,22.544308293300876,23.860694869561854,25.438988409968616,43.13459230745136,123.39901920897564,123.81596253554629,177.91686472212245,244.83885485225613,72.61905708976707,106.01349636715084,356.0756986634165,71.84749558034035,30.46186248661275,23.429933946097854,29.14524449498007,65.66009842251053,341.6811792841889,138.7590049073925,47.723119022720205,24.13044590833664,25.277418884366924,73.61630426003106,100.43183266872005,23.249094043215603,11.810548274120267,8.56942744615178,7.469667701110878,7.326160750578294,7.8705703001794385,9.172607366979443,11.607706505801573,16.13171048800282,25.294287690795993,47.48071949984397
