10x,10y,10z,12x,12y,12z,13x,13y,13z,30x,30y,30z,
3.103207,-0.530297,0.049589,4.362322,-0.801516,-0.620551,5.600991,-0.467052,0.091557,4.394754,-1.780999,-0.893810,
-3.385169,-0.509610,0.733492,-3.476974,0.882684,0.321547,-4.785271,1.334332,-0.160383,-3.165080,1.493847,1.070902,
3.783614,-0.132897,1.079988,2.789811,0.931139,0.985419,2.720773,1.702143,-0.265887,2.965920,1.588898,1.743079,
3.859753,-0.656110,1.315941,4.241922,0.704535,0.983534,4.807253,0.989124,-0.342564,3.467814,1.338132,1.163216,
3.705132,-0.776346,-0.151251,4.315770,0.363495,0.512217,4.131856,1.663861,-0.131408,5.305447,0.195825,0.666712,
3.722257,-0.699238,-0.668035,4.565514,0.100063,0.204674,4.401961,1.550616,0.115462,5.542967,-0.142485,0.073674,
3.480417,0.472161,-0.340391,2.893647,-0.814106,0.003522,3.822094,-1.937867,0.185446,2.337736,-0.695200,0.846611,
-3.548016,-0.875882,-0.083830,-4.508373,0.217000,-0.103381,-5.919958,-0.174421,-0.162680,-4.375153,0.810998,0.712683,
3.238931,0.527498,-0.704296,2.944413,-0.688132,0.038568,4.055857,-1.627467,0.239785,2.557429,-0.424365,0.941196,
-3.715918,0.857006,0.729852,-4.865150,0.380614,-0.020460,-5.132767,-1.061849,-0.039569,-4.892829,0.781045,-0.953591,
-3.672564,-0.599345,1.041586,-3.333437,0.805566,0.930624,-4.265440,1.678628,0.219880,-2.389481,0.916216,0.572099,
-3.189908,-0.514340,0.768207,-3.938161,0.731982,0.824717,-4.892049,1.056427,-0.232585,-3.295297,1.510192,0.947057,
-3.138155,0.216151,-0.780983,-4.574512,0.287942,-1.020710,-5.417543,0.633787,0.131758,-4.756149,0.958200,-1.764392,
3.741612,-0.568011,0.907818,3.276976,0.618901,0.228985,4.112266,1.808880,0.372029,3.117341,0.405992,-0.753161,
-4.044910,1.073103,-0.836354,-4.984415,0.107994,-0.309769,-4.605733,-1.299434,-0.178448,-5.429051,0.447789,0.537427,
-3.880861,-1.037259,-0.269122,-3.597849,0.312512,-0.717595,-3.597787,1.386977,0.281540,-2.710057,0.311028,-1.211106,
3.168342,0.667263,-1.155330,4.365198,0.223910,-0.464967,4.337762,-1.088573,0.183178,4.682598,0.950487,0.169633,
-3.365884,0.843056,-0.570223,-4.336083,0.222211,0.313360,-5.212330,-0.770526,-0.318821,-4.919004,0.952356,0.718638,
-3.207066,0.476987,-0.464933,-3.888818,-0.224554,0.613342,-5.031006,-1.069711,0.236153,-3.199969,-0.807573,1.083668,
3.320176,-0.054693,-1.346525,4.565547,0.040795,-0.604858,4.833102,-0.979607,0.410017,4.621180,0.973447,-0.201482,
-3.106395,0.774772,-0.534045,-3.816018,-0.254203,0.212358,-4.855886,-0.954512,-0.550372,-3.126743,-0.940608,0.512925,
3.295310,-0.618711,0.473849,4.584611,-0.394847,1.098313,5.826512,-0.264497,0.338031,4.529943,0.272935,1.858813,
-2.894702,0.149540,-0.676348,-2.679879,-1.104690,0.047328,-3.843157,-1.981348,0.261586,-1.974089,-1.646010,-0.442358,
2.690680,-0.543782,1.224006,4.118265,-0.290747,1.154972,4.711433,0.598059,0.157213,4.650822,-1.148707,1.255534,
-3.785569,-0.034639,-0.338911,-3.275844,1.025108,0.508277,-2.846539,2.267075,-0.129770,-2.562967,0.673124,1.141015,
3.907805,-0.640831,-0.016616,3.596829,0.662359,-0.569032,3.628030,1.812235,0.332752,2.729510,0.634606,-1.097451,
3.788776,-0.353161,-0.264755,3.054494,0.794314,0.231964,3.726538,2.096964,0.176041,2.743329,0.616360,1.183595,
-3.820431,-0.008812,0.839700,-2.791052,1.019109,0.858996,-2.684255,1.879143,-0.326914,-2.940457,1.611582,1.673319,
-3.092025,-0.416242,-0.405234,-4.232925,0.376593,-0.827986,-5.435591,0.315722,0.003607,-3.923574,1.343451,-0.897394,
2.969798,-0.405783,-0.698504,2.735474,0.941928,-0.197918,3.927471,1.713364,0.176215,2.199599,1.472616,-0.880040,
-3.995732,-1.053737,0.687194,-4.498636,-0.204685,-0.377544,-4.272111,1.244507,-0.314709,-4.191963,-0.556575,-1.280274,
-3.183761,-0.537763,0.749203,-3.886376,0.728917,0.836759,-4.850540,1.079043,-0.212486,-3.207112,1.481053,0.925500,
3.421860,-0.492991,-1.156981,4.612403,0.152135,-0.643685,4.530434,1.506078,-0.100889,5.118741,-0.471702,-0.021396,
3.740848,-0.855036,-0.491558,3.355119,0.469964,-0.058792,4.348072,1.511792,-0.301089,2.481448,0.714339,-0.518199,
3.539594,0.667691,-0.184485,3.053502,-0.701639,-0.179231,4.068969,-1.760559,-0.142513,2.419120,-0.821456,0.605707,
-3.458280,0.149185,0.930560,-3.528311,-0.751750,-0.214970,-4.849670,-1.215473,-0.655550,-2.937354,-1.558951,-0.047444,
-3.944915,-0.356396,0.465011,-4.082575,0.943976,-0.163367,-2.970467,1.891532,-0.040281,-4.362442,0.845101,-1.135289,
3.911694,-0.642021,-0.071540,3.571926,0.669075,-0.588366,3.631808,1.809164,0.321626,2.693938,0.647612,-1.098082,
-3.803650,-0.031542,-0.270532,-3.244619,1.031428,0.541494,-2.842985,2.270536,-0.115971,-2.512513,0.682201,1.152582,
-2.938671,0.294724,1.103429,-3.809216,-0.759248,0.621860,-4.987643,-0.413305,-0.179670,-3.259038,-1.468499,0.145493,
2.639911,0.807970,0.862714,3.753628,1.095992,-0.008438,5.099494,0.607103,0.284414,3.515664,1.008744,-0.990639,
3.533564,-0.380722,0.339230,3.210364,0.683378,-0.608572,3.977299,1.935209,-0.501506,3.318300,0.330246,-1.555137,
3.787700,0.725587,-0.541920,3.437843,-0.515564,0.114378,4.495799,-1.517333,0.258605,3.035153,-0.299298,1.022240,
2.967629,-0.210291,-1.155282,3.974569,-0.887725,-0.374540,5.271281,-0.272682,-0.099474,3.590073,-1.360134,0.436539,
3.344317,0.139360,-0.343390,4.756925,0.324064,-0.060418,5.620604,-0.815579,-0.368687,4.850454,0.569096,0.924229,
-2.733573,-0.040758,0.995729,-3.716020,-0.215721,-0.061928,-4.836043,-1.104614,0.247422,-3.248246,-0.551006,-0.902106,
3.795782,-0.354039,-0.248027,3.004920,0.796010,0.151185,3.670384,2.103272,0.126026,2.611820,0.635644,1.074834,
-4.134886,-0.763505,-0.003308,-4.009005,0.536379,-0.642797,-3.394467,1.611165,0.141158,-4.917963,0.851011,-0.969807,
4.095978,-0.313595,-0.382026,3.861624,0.871915,0.427293,2.926267,1.868705,-0.099660,4.744166,1.330551,0.634204,
3.536099,0.925972,0.836602,3.785007,-0.495781,0.799628,4.858446,-1.044835,-0.021133,2.926629,-1.032458,0.726736,
-3.225430,0.018608,-0.401019,-4.675791,-0.029808,-0.341520,-5.356585,1.264248,-0.379758,-4.938787,-0.531295,0.505610,
-3.228725,0.479760,-0.615184,-4.147810,-0.581474,-0.236683,-5.491035,-0.165177,0.174702,-4.218555,-1.271232,-0.979067,
-3.774011,0.717304,-0.628833,-3.512181,-0.698037,-0.820224,-4.280598,-1.674298,-0.043898,-2.518571,-0.883262,-0.737773,
4.073412,-0.329782,-0.413380,3.862012,0.847674,0.414518,2.956433,1.876438,-0.100216,4.755275,1.278013,0.634910,
-3.291016,-0.912525,-0.526031,-4.330648,0.083032,-0.776309,-5.628300,-0.081706,-0.104944,-4.497150,0.153731,-1.774535,
-3.409686,-0.963203,0.415292,-4.270535,-0.696040,-0.735066,-5.664117,-0.299573,-0.483589,-4.277785,-1.506085,-1.345848,
3.075930,-0.533181,-0.946427,4.127223,-0.781357,0.021988,5.382524,-0.027512,-0.120071,4.324939,-1.774298,0.058327,
3.220975,0.504038,-0.726275,2.925450,-0.676913,0.067572,4.025386,-1.628592,0.274038,2.558813,-0.379829,0.968222,
-4.114310,0.991820,-0.434547,-4.576998,-0.109065,0.395152,-4.411110,-1.466742,-0.125266,-4.195744,-0.037343,1.334058,
3.468256,0.443266,-0.368337,2.860905,-0.817055,0.025787,3.765883,-1.959916,0.207253,2.326276,-0.667340,0.877551,
3.811029,0.735139,-0.812805,4.729199,-0.359168,-1.061115,5.412204,-1.049947,0.034577,4.301962,-1.027704,-1.694979,
3.768550,-0.937607,-0.402011,3.450544,0.348229,0.170986,4.534044,1.327201,0.202610,2.628077,0.734426,-0.286486,
2.783801,-1.005840,0.455156,3.979569,-0.272326,0.824052,5.222613,-0.575411,0.098020,4.134245,-0.358741,1.821491,
3.558823,-0.334917,-1.126344,4.747674,0.262703,-0.549844,4.692731,1.540433,0.163718,5.237896,-0.433031,0.004672,
-3.734405,-0.351411,0.375088,-3.173358,0.894508,0.898001,-3.500017,2.140448,0.187428,-3.434825,1.005631,1.872170,
-2.999021,-0.129506,0.704854,-3.729569,0.212435,-0.508091,-4.658968,1.347069,-0.415852,-3.046303,0.416011,-1.234214,
-3.093306,-0.353622,-0.842917,-3.899402,0.810071,-1.152925,-5.194907,1.078365,-0.531904,-3.345920,1.649147,-1.277933,
-3.175625,-0.437880,-0.935299,-4.472683,-0.471788,-0.246109,-5.091069,0.814041,0.123250,-5.133071,-0.977002,-0.829567,
-4.206407,-0.779187,0.024842,-4.373119,0.493200,-0.659183,-4.128862,1.714117,0.109625,-3.846458,0.506484,-1.527794,
-3.805687,-0.961812,-0.604828,-3.543417,0.450910,-0.825805,-4.393858,1.469892,-0.210772,-2.560056,0.667964,-0.718460,
3.650114,-0.502475,1.116189,3.245399,0.847020,0.755379,4.141864,1.704727,-0.020354,2.301976,0.864238,0.387229,
-3.248156,-0.788046,-0.411704,-4.243524,-0.053673,-1.165583,-5.483220,0.455361,-0.583667,-3.839833,0.577981,-1.846377,
3.395953,-1.397359,-0.254508,4.281959,-1.027390,0.847027,5.467161,-0.178815,0.594510,4.606150,-1.886962,1.275831,
3.606460,-0.871977,0.160882,3.271279,0.539780,0.144836,4.402050,1.440072,-0.085112,2.571157,0.696276,-0.576575,
-3.575126,-0.305778,1.244386,-4.369103,0.905872,1.209948,-5.216543,1.244921,0.058830,-3.796977,1.707872,1.458628,
3.056708,-0.207934,-0.630246,3.897618,-0.572290,0.504194,5.341331,-0.712211,0.280598,3.544618,-1.423548,0.928172,
4.121892,0.757046,-0.034190,3.979007,-0.545635,-0.661708,3.399938,-1.623914,0.142425,4.876277,-0.852307,-1.025970,
4.031088,-0.841487,-0.541236,3.629373,0.530413,-0.809305,4.304519,1.573585,-0.034233,3.758666,0.733963,-1.794734,
-3.881318,-0.982411,-0.250682,-3.565193,0.335151,-0.762799,-3.359508,1.440449,0.182668,-2.751155,0.264684,-1.366094,
3.538653,-0.076538,1.272997,4.955699,-0.214069,0.957561,5.569559,0.666688,-0.055726,5.469743,-0.090627,1.824405,
3.632044,1.331770,-0.187587,4.671216,0.406956,-0.611119,5.249994,-0.470949,0.407122,4.367239,-0.133030,-1.416059,
3.087804,-0.413910,0.306614,4.231448,0.196501,-0.347982,4.971461,1.175332,0.449038,3.904167,0.634141,-1.208067,
-3.436102,0.989788,0.359956,-4.860573,0.734767,0.177239,-5.396315,-0.634289,0.308181,-5.357007,1.323470,0.838603,
3.301145,0.542184,-0.563324,4.414485,1.322408,-0.063854,5.749815,0.750300,0.134630,4.136118,1.847424,0.759728,
3.292843,-0.557911,0.537895,4.411569,-1.331342,0.038375,5.745280,-0.755385,-0.163259,4.133220,-1.850829,-0.788630,
3.114155,-0.751869,0.106872,4.239446,-1.174500,-0.717409,5.625105,-0.969034,-0.253220,4.119040,-2.163091,-0.909717,
3.652378,-0.631221,-0.755036,4.560887,0.492940,-0.555843,5.707667,0.303551,0.342597,4.904846,0.818769,-1.452735,
3.822606,0.399772,0.868691,3.175073,-0.902559,0.907594,3.703767,-1.975113,0.055446,3.150607,-1.237943,1.864586,
-4.257685,-0.766618,0.505023,-4.771560,0.476881,-0.029171,-4.031873,1.728621,0.138577,-5.081447,0.367248,-0.990349,
-2.928066,0.291479,1.214885,-4.305771,0.230909,0.763866,-4.831747,-0.979314,0.140716,-4.579580,1.081115,0.286852,
-4.076379,-0.943745,-0.691531,-4.132445,0.433088,-1.172553,-4.780621,1.483274,-0.358728,-4.588559,0.420243,-2.078027,
-3.884786,0.528099,1.324605,-4.060627,-0.898917,1.074160,-4.964667,-1.363426,0.000568,-4.369818,-1.323527,1.941482,
-3.447886,-0.532205,-1.142868,-3.333381,0.907722,-1.080844,-4.219127,1.759670,-0.283248,-2.367027,1.205359,-1.006728,
-3.509880,-0.561575,-1.109991,-3.479922,0.876856,-0.908146,-4.085321,1.417408,0.309597,-2.546142,1.249449,-1.050564,
3.045623,-0.411228,-0.881313,3.400482,0.946806,-1.239848,4.395705,1.726026,-0.495670,2.561158,1.502148,-1.375454,
3.730465,-1.158274,-0.697049,4.800157,-0.200440,-0.877142,5.503520,0.408392,0.254652,4.569516,0.497934,-1.575138,
3.288263,0.582159,-0.444306,4.367323,1.272493,0.244909,5.741249,0.737829,0.224603,4.394244,2.223970,-0.105661,
-2.818569,0.029840,1.277355,-2.514029,-1.145046,0.465820,-3.593794,-1.932450,-0.168579,-1.969806,-1.775130,1.044629,
-3.096948,0.542669,-0.860312,-3.782729,-0.728928,-0.827369,-5.101856,-0.892318,-0.218024,-3.147637,-1.470444,-0.552051,
3.120517,-0.749840,0.162850,4.246245,-1.223577,-0.627080,5.632985,-0.944709,-0.211048,4.144612,-2.227264,-0.732801,
3.892705,-0.503854,0.355164,4.170571,0.446836,-0.700511,3.960195,1.885364,-0.536617,3.843835,0.127417,-1.605238,
-2.837645,0.779444,0.798272,-3.946262,-0.107720,1.117411,-5.300031,0.136649,0.582671,-4.006861,-0.186290,2.124976,
2.968556,-0.156394,-1.121679,3.830865,-1.118761,-0.474401,5.170140,-0.801129,0.026489,3.318350,-1.704582,0.175279,
-3.053903,-1.222512,-0.700513,-4.262179,-0.589072,-1.184983,-5.413555,-0.286073,-0.327949,-4.059050,0.191225,-1.800189,
-3.139846,0.308916,0.872748,-4.233309,0.182003,-0.075337,-5.324690,-0.694031,0.352648,-4.604134,1.117070,-0.232291,
3.651414,0.833062,0.652923,4.922608,0.870812,-0.073128,5.993114,-0.011151,0.411503,5.275667,1.822315,-0.083759,
3.627081,0.014342,-1.058338,4.985351,-0.313457,-0.620203,5.867668,0.812599,-0.285490,5.442222,-0.874300,-1.332116,
3.211099,0.027987,-0.186038,4.593335,0.069531,0.248618,5.237902,1.381542,0.211521,5.125302,-0.593331,-0.312766,
3.331738,0.070203,0.152535,4.648755,0.027764,-0.451984,5.479993,-1.121594,-0.096312,5.135550,0.891644,-0.218907,
3.524822,-0.117656,0.690035,4.650983,-0.097300,-0.222558,5.846983,0.598681,0.250945,4.339518,0.307275,-1.104127,
-3.385486,0.353053,-0.787225,-4.793349,0.087568,-0.543177,-5.083135,-1.018107,0.377025,-5.207550,0.942481,-0.175582,
2.883491,0.022797,0.976422,2.874615,0.913520,-0.175689,2.923315,2.340304,0.158127,3.704611,0.690191,-0.723455,
3.837103,-0.602999,0.919282,4.117335,0.455429,-0.030009,5.258203,1.318187,0.276316,4.234063,0.035486,-0.951351,
3.082081,1.304287,0.422213,4.340291,0.596528,0.674259,5.110465,0.160751,-0.498502,4.943708,1.156845,1.269565,
3.008285,-0.357970,-0.241129,3.605166,0.788607,0.415667,4.402405,1.671259,-0.435562,4.173784,0.452083,1.191063,
-3.682384,-0.412949,-0.101534,-4.940429,0.073823,0.432819,-6.081626,-0.817443,0.225408,-4.828916,0.229208,1.432987,
-2.988252,-0.346820,0.270084,-3.543704,0.831561,-0.360081,-4.413257,1.663884,0.469588,-4.030846,0.553053,-1.210324,
-3.878294,-0.933899,0.240518,-3.919681,0.508549,0.090811,-5.259591,1.095900,0.066194,-3.402291,0.900626,0.876147,
-3.276136,-0.033876,-0.877137,-4.708826,-0.243158,-0.814014,-5.305304,-0.922581,0.332629,-5.243178,0.566745,-1.111501,
2.628282,0.029210,-0.671938,3.948641,0.588939,-0.990840,4.513360,1.606853,-0.087688,3.929326,0.977208,-1.928487,
3.290594,-0.323967,0.743811,4.229501,0.783978,0.687718,5.619462,0.486047,0.348293,3.855047,1.502410,0.070572,
4.017039,-0.766413,-0.119856,4.035693,0.569367,0.450979,5.200474,1.385661,0.092446,4.008367,0.484835,1.466054,
-3.868132,-0.959135,0.014514,-3.912899,0.482107,-0.132404,-5.226959,1.067929,-0.397544,-3.506597,0.902303,0.702323,
-3.713287,-0.662781,-1.199721,-3.347425,0.707851,-0.888163,-4.316588,1.565811,-0.214946,-2.423967,0.773721,-0.474120,
3.575147,0.805839,0.510283,3.676153,-0.488580,-0.150818,4.761879,-1.347301,0.338104,2.797311,-0.980624,-0.003537,
3.488181,-0.580595,-0.896562,4.038562,0.766397,-0.934057,4.762431,1.228586,0.258684,4.658389,0.847031,-1.737807,
3.155655,0.621737,-1.136688,4.366248,0.255761,-0.422089,4.406632,-1.077927,0.184229,4.571217,0.975482,0.266864,
-3.281286,0.739292,-0.570339,-4.077082,-0.034387,0.368768,-5.336383,-0.570182,-0.155760,-3.515696,-0.808607,0.720640,
3.259223,0.291987,0.191186,4.045259,-0.236897,-0.909247,5.064953,-1.238525,-0.579473,4.490787,0.553700,-1.369721,
3.880886,-0.947800,-0.985057,4.214870,0.467992,-0.820066,4.584697,0.920260,0.529061,4.951224,0.733371,-1.468144,
3.158147,0.447099,0.027091,4.346589,-0.294926,0.414670,5.144452,-0.800074,-0.704121,4.023283,-1.089316,0.964464,
-2.639394,0.093771,-1.041991,-2.531441,-1.107913,-0.214040,-3.660241,-2.044812,-0.276582,-1.698419,-1.617386,-0.493415,
3.974911,-0.720134,-0.719351,4.006044,0.734435,-0.725800,4.778641,1.373657,0.345046,4.341755,1.073146,-1.623595,
3.121442,0.458319,0.511804,4.028218,-0.668768,0.675142,5.353231,-0.595059,0.053969,3.565593,-1.548974,0.467829,
-3.554679,-0.589149,-0.470204,-2.994966,0.736864,-0.273131,-3.958749,1.838565,-0.300463,-2.470617,0.752130,0.599485,
3.241265,-0.654031,-0.746724,4.167670,0.447899,-0.580321,3.671922,1.790293,-0.289056,4.986763,0.204291,-0.033157,
